t811	0.185536	0.0129829	0.708946	0.523415	0.965497	0.977064	0.153235	0.999556	9.24952e-05	0.846765	0.999968	0.687592	0.996944	0.122709	0.998666	0.312408	0.373853	0.877291	0.999939	0.987017	3.18686e-05	0.992391	1.0	1.0	0.00305606	0.99982	7.3329e-09	0.0229355	0.00133408	0.47207	0.000444268	0.0345033	0.00760879	0.626147	0.850139	0.828022	0.171978	9.32333e-09	0.999998	3.59841e-09	0.000180214	0.412668	0.432802	6.05588e-05	0.814464	0.211395	2.05362e-06	0.44025	0.149861	1.26825e-07	0.999907	0.00451507
t743	0.00839427	5.28402e-05	0.492756	0.395309	0.989151	0.996048	0.904686	0.995508	8.75863e-08	0.095314	0.992371	0.998828	0.999908	0.00508031	0.999758	0.00117209	0.999455	0.99492	0.999992	0.999947	0.00762878	0.957569	0.98589	1.0	9.16174e-05	0.999979	5.76092e-06	0.00395199	0.00024187	0.00137957	0.00449243	0.0108494	0.0424305	0.000544583	0.814099	0.00836124	0.991639	0.0141101	0.991884	0.00808354	2.09887e-05	0.245004	0.407173	8.09567e-06	0.991606	0.0982565	2.63019e-05	0.0705211	0.185901	2.55549e-09	1.0	0.603311
t808	0.384998	0.000180519	0.543705	0.647371	0.886165	0.849534	0.95769	0.999897	0.747083	0.0423095	0.999349	0.985668	0.99998	0.00241152	0.994617	0.0143323	0.945256	0.997589	0.999712	0.999819	0.000650917	0.968035	0.999995	1.0	1.99567e-05	0.998886	2.58351e-07	0.150466	0.00538284	0.3467	0.000102701	0.113835	0.0319651	0.0547441	0.521387	0.00339989	0.9966	4.56868e-06	0.999994	9.65047e-07	0.00111439	0.368423	0.506156	0.000288271	0.615002	0.00571609	4.59974e-06	0.20313	0.478613	3.36691e-08	0.252917	0.00592885
t701	0.0140298	0.861893	0.703132	0.478555	0.999084	0.984736	0.989762	0.998712	0.993204	0.0102377	0.999998	0.716831	0.999991	0.0155633	0.152982	0.283169	0.000800464	0.984437	0.999729	0.138107	1.67924e-06	0.954467	0.999998	0.999962	8.57435e-06	0.999231	7.25421e-07	0.015264	0.847018	0.512969	0.00128756	0.000915649	0.0455332	0.9992	0.674146	0.942807	0.0571926	2.32914e-06	0.999993	5.26822e-07	0.000769055	0.385089	0.762692	0.000271074	0.98597	0.597873	6.18922e-06	0.546101	0.325854	3.81626e-05	0.00679596	0.00847595
t355	0.00140121	0.00011855	0.480389	0.699372	0.999585	0.728123	0.993691	0.999893	0.92336	0.00630879	0.991284	0.0623177	0.994357	0.00463263	0.999989	0.937682	0.999966	0.995367	0.999842	0.999881	0.00871634	0.976188	1.0	1.0	0.00564314	0.999102	1.49177e-11	0.271877	1.06773e-05	0.296177	0.000106972	0.000414991	0.0238119	3.40215e-05	0.856711	0.155676	0.844324	4.83841e-09	0.99988	3.63296e-10	0.000898209	0.334343	0.438429	0.000158305	0.998599	0.0	0.000119602	0.0	0.143289	2.4054e-08	0.0766399	0.0044508
t1025	0.319332	0.000267667	0.695736	0.153975	0.391288	0.994807	0.90338	0.99866	3.03708e-07	0.0966203	0.999996	0.983454	0.999717	0.00231993	0.999315	0.0165461	0.9945	0.99768	0.999898	0.999732	3.70626e-06	0.994777	1.0	1.0	0.000283042	0.000523745	9.84699e-13	0.00519339	0.000685004	0.845902	0.00133959	0.608712	0.00522329	0.00550018	0.798727	0.992295	0.00770535	3.45399e-07	1.0	6.93454e-09	0.999476	0.417774	0.643185	0.000101716	0.680668	0.193282	4.93233e-08	0.333713	0.201273	3.5724e-08	1.0	0.000122939
t650	0.0143989	0.013027	0.653941	0.31231	0.999954	0.915899	0.802185	0.97072	1.43927e-08	0.197815	0.999979	0.576732	0.999042	0.0867514	0.0923622	0.423268	0.309306	0.913249	0.988151	0.986973	2.12523e-05	0.956093	0.999998	0.999999	0.000957498	0.531079	4.42095e-13	0.0841011	0.907638	0.679186	0.0292796	4.62674e-05	0.0439066	0.690693	0.804142	0.846378	0.153622	1.75967e-06	1.0	9.78793e-08	0.468921	0.375943	0.539123	0.0118493	0.985601	0.0	1.17193e-08	0.499028	0.195858	9.02042e-07	1.0	0.0085042
t635	0.000455507	0.000153109	0.21594	0.208229	0.863733	0.990283	0.827494	0.9077	0.00545157	0.172506	0.999168	0.87046	0.970959	0.00133715	0.999999	0.12954	0.999491	0.998663	0.99646	0.999847	0.000831765	0.997047	0.98722	1.0	0.029041	0.368954	0.000265906	0.0097171	7.27856e-07	0.000642614	0.0923001	0.136267	0.00295332	0.000508946	0.822616	0.00182384	0.998176	0.01278	0.982451	0.00487458	0.631046	0.0973068	0.428286	0.00353989	0.999544	0.0	0.0124083	0.177326	0.177384	3.10625e-08	0.994548	0.791128
t836	0.0499407	0.000258038	0.617302	0.331522	0.999549	0.530705	0.936648	0.995934	0.941573	0.0633521	0.999791	0.114188	0.999243	0.00694093	0.999539	0.885812	0.999998	0.993059	0.406372	0.999742	0.000208927	0.989052	0.999684	0.998443	0.000756665	0.960948	0.00296959	0.469295	0.000460848	0.666359	0.00406642	0.000450782	0.0109485	2.14743e-06	0.735113	0.73414	0.26586	0.000316039	0.99694	1.98627e-05	0.039052	0.345918	0.666166	0.593628	0.950059	0.0	7.03284e-05	0.00633717	0.264887	0.00155713	0.0584268	0.0021185
t734	0.108663	0.990666	0.466926	0.275752	1.0	0.998351	0.909188	0.9995	0.933198	0.0908121	0.999679	0.999816	0.999927	0.00489172	0.0210626	0.000183928	5.18993e-08	0.995108	0.995224	0.00933407	0.000320807	0.982305	0.999995	1.0	7.27941e-05	1.0	1.2019e-11	0.00164954	0.978937	0.000732073	0.000499963	1.25598e-09	0.0176945	1.0	0.633658	0.00541507	0.994585	5.279e-06	1.0	1.87745e-08	1.877e-07	0.27675	0.472955	0.00477603	0.891337	0.787096	4.15967e-07	0.954866	0.366342	1.46526e-07	0.0668018	0.723515
t816	0.67497	0.0282916	0.513458	0.893256	0.982487	0.97106	0.953631	0.999745	0.916261	0.046369	0.99998	0.951363	0.999981	0.00572881	0.992337	0.0486369	0.946566	0.994271	0.99912	0.971708	2.01595e-05	0.997806	0.999956	0.999997	1.86655e-05	0.98859	0.0018207	0.0289406	0.00766299	0.0946519	0.000254711	0.0175125	0.0021937	0.0534336	0.299416	0.02639	0.97361	4.41198e-05	0.998111	8.56004e-06	0.0114096	0.327455	0.505535	0.000879681	0.32503	0.0159678	5.96579e-05	0.328504	0.700584	3.23013e-06	0.0837394	0.0120922
t762	0.0568653	0.000651017	0.444507	0.519791	0.999889	0.979544	0.894424	0.999054	0.00162204	0.105576	0.995983	0.995816	0.999513	0.023961	0.542491	0.00418446	0.994545	0.976039	0.999074	0.999349	0.00401711	0.983176	1.0	1.0	0.000487424	0.999975	5.07673e-10	0.0204563	0.457509	0.00437776	0.000945505	0.000110925	0.0168244	0.00545471	0.897316	0.127403	0.872598	3.60738e-07	0.999879	3.23183e-08	2.46244e-05	0.266834	0.51777	0.00092577	0.943135	0.0	0.000120531	0.104578	0.102684	4.02477e-08	0.998378	0.475831
t71	0.276523	0.000357901	0.512085	0.667391	0.975257	0.914638	0.309011	0.973143	1.49331e-05	0.690989	0.999997	0.00527703	0.994562	0.00284751	0.999995	0.994723	0.999864	0.997152	0.969125	0.999642	2.47169e-06	0.995985	0.999975	0.974769	0.00543826	0.992408	1.9989e-08	0.0853625	4.4797e-06	0.316469	0.0268567	0.0247433	0.0040153	0.00013604	0.910196	0.965664	0.0343363	2.53316e-05	0.999909	8.91176e-05	0.00759183	0.297346	0.576899	0.0308754	0.723477	0.127451	1.59843e-06	0.0	0.0898042	0.025231	0.999985	0.0161396
t47	0.165515	0.00118476	0.60262	0.732468	0.178925	0.932179	0.996092	0.990838	0.981197	0.00390803	0.999975	0.998898	0.999759	0.000252702	0.999999	0.00110245	0.999994	0.999747	0.999991	0.998815	2.4533e-05	0.999378	1.0	1.0	0.000240727	0.997433	5.69824e-08	0.067821	1.24536e-06	0.255422	0.00916168	0.821075	0.000622088	6.19505e-06	0.00315904	0.108943	0.891057	1.3416e-08	0.999979	1.5085e-09	0.00256652	0.284311	0.481359	8.6983e-06	0.834485	0.0495655	2.05709e-05	0.0	0.996841	1.31728e-08	0.018803	0.0121101
t24	0.00251385	0.992303	0.591201	0.773917	0.999979	0.989106	0.989011	0.99985	0.677981	0.0109888	0.999901	0.95209	0.999955	0.0133184	0.440587	0.0479103	9.52861e-05	0.986682	0.999365	0.00769713	9.87589e-05	0.704736	0.999996	0.999998	4.54748e-05	0.988344	2.06954e-07	0.0108937	0.559413	0.0399862	0.000149725	2.09621e-05	0.295264	0.999905	0.352488	0.0426976	0.957302	3.66533e-06	0.999998	1.73259e-08	0.011656	0.351481	0.59946	0.000635005	0.997486	0.697329	1.95301e-06	0.878727	0.647512	1.56143e-06	0.322019	0.186097
t1047	0.0378655	0.00060108	0.704672	0.0833239	0.999744	0.794424	0.936726	0.997966	0.00827747	0.0632737	0.998838	0.811966	0.999916	0.015275	0.999549	0.188034	0.999968	0.984725	0.913649	0.999399	0.00116206	0.997178	0.1051	0.999959	8.4261e-05	0.991877	9.31792e-07	0.205576	0.000450546	0.916339	0.00203423	0.000256271	0.00282196	3.20532e-05	0.717364	0.878615	0.121385	0.8949	0.148553	0.851434	0.00812284	0.358098	0.608291	0.0863513	0.962134	0.117896	1.26573e-05	0.00689042	0.282635	4.11683e-05	0.991723	0.000336935
t877	0.00657691	6.86016e-05	0.590005	0.320593	0.99158	0.972795	0.855958	0.99665	1.18941e-09	0.144042	0.999993	0.00122988	0.999807	0.000181408	0.999999	0.99877	0.999972	0.999819	0.999695	0.999931	6.87088e-06	0.997027	0.999999	0.999998	0.000193444	0.981785	5.60131e-12	0.027205	9.72339e-07	0.674024	0.00334965	0.00841963	0.00297316	2.85039e-05	0.811486	0.886862	0.113138	6.87916e-07	0.999998	5.57207e-09	0.0182148	0.309357	0.536835	0.000304863	0.993423	0.0	2.04676e-06	0.0245216	0.188514	1.81201e-06	1.0	0.00538284
t868	0.478632	0.499533	0.477468	0.687834	0.99996	0.995107	0.908107	0.999606	1.73292e-05	0.0918935	0.999262	0.978898	0.999972	0.038986	0.243042	0.0211016	0.0972085	0.961014	0.999892	0.500467	0.00073821	0.805988	1.0	1.0	2.78403e-05	0.998624	4.4136e-12	0.00489311	0.756958	0.0127243	0.000394097	4.04497e-05	0.194012	0.902792	0.862961	0.0357219	0.964278	2.02678e-07	0.999994	7.64485e-08	0.00137573	0.300639	0.436639	0.000107611	0.521367	0.151635	5.88591e-06	0.694705	0.137039	7.54236e-09	0.999983	0.299442
t118	0.00239452	0.00558664	0.384084	0.448369	0.999874	0.967518	0.00996655	0.962297	0.97801	0.990033	0.997933	0.951512	0.995506	0.000129296	1.0	0.0484878	0.999018	0.999871	0.997824	0.994413	0.00206666	0.998634	0.996938	1.0	0.00449432	0.891484	6.63155e-08	0.032482	3.25464e-07	0.00859701	0.0377034	0.000126478	0.00136558	0.000982299	0.680726	0.00512133	0.994879	0.00306175	0.999318	2.02695e-05	0.108516	0.268701	0.478351	0.00217557	0.997605	0.0	0.000661793	0.0570418	0.319274	9.78707e-09	0.0219897	0.543034
t676	0.131506	1.34853e-06	0.609436	0.6342	0.934841	0.966026	0.986748	0.989265	0.0538848	0.0132525	0.999998	0.772866	0.970059	0.00430684	0.999645	0.227134	0.999972	0.995693	0.926597	0.999999	2.3728e-06	0.934334	0.999999	0.999682	0.0299414	0.999951	2.21674e-05	0.033974	0.000354965	0.364296	0.0107352	0.0651591	0.0656657	2.78458e-05	0.737868	0.170093	0.829907	1.03232e-06	0.999958	2.99591e-07	4.85863e-05	0.409761	0.536009	0.0734027	0.868494	0.219954	1.98573e-05	0.00163728	0.262132	0.000318383	0.946115	0.00150397
t995	0.059008	0.171568	0.441586	0.732298	0.985297	0.998106	0.963769	0.999762	4.95942e-06	0.0362306	0.982961	0.949994	0.999975	0.0127215	0.986143	0.0500059	0.044086	0.987279	0.999981	0.828432	0.0170386	0.955658	0.999998	1.0	2.45489e-05	0.983974	1.60333e-10	0.00189364	0.0138574	0.00208942	0.000237763	0.0147032	0.0443417	0.955914	0.839417	0.000639917	0.99936	2.38536e-06	0.999999	3.64536e-07	0.0160264	0.365809	0.28517	1.87094e-05	0.940992	0.241827	7.39609e-07	0.549382	0.160583	3.85123e-07	0.999995	0.265613
t886	0.868543	0.952106	0.436633	0.396114	0.999656	0.987228	0.961359	0.999618	1.15183e-05	0.038641	0.99975	0.993655	0.999994	0.0281718	0.0781135	0.00634478	2.37379e-05	0.971828	0.997626	0.0478942	0.000249641	0.842786	0.999997	1.0	6.14069e-06	0.991296	2.00921e-09	0.0127718	0.921886	0.00144297	0.000381981	0.000343907	0.157214	0.999976	0.728196	0.00109922	0.998901	2.46471e-06	0.999999	6.49985e-09	0.00870406	0.32133	0.375891	0.00237444	0.131457	0.708779	1.24339e-06	0.96047	0.271804	3.54736e-09	0.999988	0.602443
t586	0.0587484	0.158884	0.630561	0.813709	0.065437	0.975467	0.98983	0.999547	0.539492	0.01017	0.999948	0.967004	0.999988	0.02209	0.989224	0.0329955	0.944737	0.97791	0.999894	0.841116	5.22484e-05	0.980085	0.999974	1.0	1.23089e-05	0.972696	2.03095e-08	0.0245329	0.0107755	0.153719	0.000453308	0.934563	0.019915	0.055263	0.430085	0.315474	0.684526	2.64766e-05	0.999995	4.08546e-06	0.0273036	0.333938	0.489206	0.000105587	0.941252	0.131479	4.98784e-07	0.396409	0.569915	1.98245e-07	0.460507	0.0325715
t325	0.210481	0.000180751	0.699247	0.341319	0.387562	0.922488	0.970048	0.999888	0.460669	0.0299523	0.999943	0.427193	0.999971	0.0108756	0.992132	0.572806	0.776801	0.989124	0.999488	0.999819	5.68551e-05	0.926993	1.0	1.0	2.87144e-05	0.128472	7.40624e-14	0.0775124	0.00786791	0.653389	0.00011217	0.612438	0.0730066	0.223199	0.833443	0.205474	0.794526	3.7449e-07	1.0	1.88511e-09	0.871528	0.372686	0.621288	0.000511689	0.789519	0.051836	3.88511e-07	0.377315	0.166557	2.09611e-09	0.539331	0.00529222
t730	0.0193583	7.49955e-07	0.678922	0.286983	0.999902	0.976609	0.913995	0.995767	0.88044	0.0860047	0.99994	0.0642166	0.994681	0.0160596	0.999576	0.935783	0.999999	0.98394	0.999777	0.999999	5.97677e-05	0.989124	1.0	0.999964	0.00531945	0.835432	6.21273e-10	0.023391	0.000423993	0.709791	0.00423335	9.75674e-05	0.0108761	6.26003e-07	0.805855	0.98096	0.0190397	4.00423e-07	0.999999	6.80666e-07	0.164568	0.323594	0.541878	0.000223358	0.980642	0.0189477	7.4638e-08	0.00129676	0.194145	3.60949e-05	0.11956	0.003226
t972	0.00296863	0.0335103	0.599099	0.521751	0.132935	0.257019	0.976652	0.999226	0.0102189	0.0233477	0.999943	0.174534	0.999723	0.00345583	0.99998	0.825466	0.999172	0.996544	0.999561	0.96649	5.73784e-05	0.983193	0.999909	0.999999	0.000277315	0.981342	4.33841e-05	0.742981	2.03247e-05	0.473369	0.000774283	0.867065	0.0168073	0.000828152	0.650487	0.168893	0.831107	9.0703e-05	0.994782	1.91621e-05	0.0186577	0.31806	0.532087	0.000439272	0.997031	0.0	0.00515578	0.0163357	0.349513	8.32101e-07	0.989781	0.00487953
t392	0.163481	0.0454422	0.47168	0.864391	0.939975	0.978224	0.986143	0.998997	5.18356e-15	0.0138568	0.999821	0.937867	0.999991	0.0619473	0.12783	0.0621335	0.767042	0.938053	0.998671	0.954558	0.000178598	0.817737	0.999929	0.999984	9.10392e-06	7.15329e-05	2.19311e-05	0.0217763	0.87217	0.131638	0.0010031	0.0600252	0.182263	0.232958	0.415175	0.50836	0.49164	7.12655e-05	0.999966	1.15142e-05	0.999928	0.267314	0.664152	0.00132897	0.836519	0.113989	5.61135e-07	0.452429	0.584825	1.64756e-05	1.0	0.00397108
t509	0.910178	0.000763417	0.649012	0.500698	0.998164	0.99027	0.818552	0.997628	8.12937e-08	0.181448	0.999262	0.947428	0.9999	0.125184	0.136833	0.0525722	0.812158	0.874816	0.990027	0.999237	0.000738085	0.954654	0.999888	0.999996	0.000100448	0.000260269	1.48279e-06	0.00972975	0.863167	0.498235	0.00237165	0.00183607	0.0453465	0.187842	0.67438	0.869627	0.130373	0.000111991	0.999998	3.84754e-07	0.99974	0.258446	0.577048	0.00997333	0.0898219	0.269695	7.58843e-08	0.312227	0.32562	4.27153e-06	1.0	0.00106642
t678	0.616961	0.963206	0.43337	0.610905	0.995921	0.994661	0.842979	0.974614	0.000123259	0.157021	0.996424	0.912552	0.999518	0.725406	0.091069	0.0874482	0.00140654	0.274594	0.953889	0.0367945	0.00357602	0.986601	1.0	0.999999	0.000482224	0.993508	5.97224e-10	0.00533866	0.908931	0.00835691	0.0253855	0.00407886	0.0133993	0.998594	0.740556	0.0746225	0.925377	4.49139e-08	0.999999	1.46598e-08	0.00649209	0.305074	0.450953	0.0461105	0.383039	0.895002	1.10113e-06	0.602957	0.259444	1.31965e-06	0.999877	0.380738
t986	0.13694	0.712653	0.446914	0.63386	0.985724	0.974334	0.888944	0.999801	0.000387717	0.111056	0.998757	0.982789	0.999866	0.127176	0.859313	0.0172111	0.000667029	0.872824	0.999428	0.287347	0.00124256	0.901592	0.999998	1.0	0.000133579	0.99994	3.00156e-07	0.0256661	0.140687	0.0124185	0.000199481	0.0142765	0.0984083	0.999333	0.833215	0.00214469	0.997855	2.43271e-06	0.999979	1.75248e-06	5.98537e-05	0.334605	0.384438	0.000571552	0.86306	0.565268	1.88952e-05	0.816202	0.166785	1.14328e-08	0.999612	0.353722
t983	0.0364984	0.00048033	0.450978	0.351943	0.994008	0.446684	0.808222	0.987443	0.938182	0.191778	0.999657	0.22161	0.998533	0.00261133	0.999992	0.77839	0.999474	0.997389	0.999962	0.99952	0.000343382	0.997506	0.998166	1.0	0.0014675	0.99997	1.38185e-06	0.553316	7.7366e-06	0.625705	0.0125567	0.00599202	0.00249404	0.000526474	0.730014	0.136418	0.863582	0.00183386	0.998723	0.000318308	2.98667e-05	0.259909	0.526681	3.75498e-05	0.963502	0.0911212	0.000957116	0.0	0.269986	2.54836e-07	0.0618179	0.0223518
t817	0.0981168	0.0062967	0.625097	0.743183	0.994937	0.350367	0.953822	0.99501	0.00185146	0.0461778	0.907561	0.975944	0.989224	0.0482482	0.846467	0.0240562	0.99999	0.951752	0.970925	0.993703	0.0924392	0.983716	0.999791	0.999987	0.0107759	0.9964	3.03025e-07	0.649633	0.153533	0.2498	0.0049895	0.00506345	0.0162836	9.7713e-06	0.671291	0.0717106	0.928289	0.000209317	0.993825	0.00326864	0.00360002	0.315293	0.548539	0.0290748	0.901883	0.127878	0.00290633	0.00212705	0.328709	1.26908e-05	0.998149	0.007017
t791	0.290763	0.336558	0.496311	0.892002	0.938952	0.993636	0.921145	0.999187	0.751845	0.0788553	0.99961	0.526331	0.999538	0.0408527	0.990682	0.473669	0.913249	0.959147	0.999961	0.663442	0.000390356	0.855696	0.999993	0.999992	0.000462291	4.50238e-05	3.97614e-08	0.00636383	0.00931804	0.0366639	0.000813465	0.0610479	0.144304	0.086751	0.234694	0.0394406	0.960559	7.18603e-06	0.999976	1.98737e-05	0.999955	0.274789	0.517295	3.90614e-05	0.709238	0.174829	4.03064e-06	0.303068	0.765306	7.89841e-06	0.248155	0.0713345
